SMED3_DN137863_c0_g1_i1.p1	e59864ee956a78498e60216ac1332295	137	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	2	-	T	04-06-2025	-	-	-	-
SMED3_DN137863_c0_g1_i1.p1	e59864ee956a78498e60216ac1332295	137	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	3	14	-	T	04-06-2025	-	-	-	-
SMED3_DN137863_c0_g1_i1.p1	e59864ee956a78498e60216ac1332295	137	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	20	137	-	T	04-06-2025	-	-	-	-
SMED3_DN137863_c0_g1_i1.p1	e59864ee956a78498e60216ac1332295	137	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	19	-	T	04-06-2025	-	-	-	-
SMED3_DN137863_c0_g1_i1.p1	e59864ee956a78498e60216ac1332295	137	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	27	-	T	04-06-2025	-	-	-	-
SMED3_DN137863_c0_g1_i1.p1	e59864ee956a78498e60216ac1332295	137	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	19	-	T	04-06-2025	-	-	-	-
SMED3_DN137863_c0_g1_i1.p1	e59864ee956a78498e60216ac1332295	137	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	19	-	T	04-06-2025	-	-	-	-
SMED3_DN137863_c0_g1_i1.p1	e59864ee956a78498e60216ac1332295	137	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	15	19	-	T	04-06-2025	-	-	-	-
SMED3_DN1137_c1_g1_i8.p1	7a02f052a1793ea733eb7e3b4eb1feed	104	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	22	26	-	T	04-06-2025	-	-	-	-
SMED3_DN1137_c1_g1_i8.p1	7a02f052a1793ea733eb7e3b4eb1feed	104	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	27	104	-	T	04-06-2025	-	-	-	-
SMED3_DN1137_c1_g1_i8.p1	7a02f052a1793ea733eb7e3b4eb1feed	104	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	26	-	T	04-06-2025	-	-	-	-
SMED3_DN1137_c1_g1_i8.p1	7a02f052a1793ea733eb7e3b4eb1feed	104	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	26	-	T	04-06-2025	-	-	-	-
SMED3_DN1137_c1_g1_i8.p1	7a02f052a1793ea733eb7e3b4eb1feed	104	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	9	-	T	04-06-2025	-	-	-	-
SMED3_DN1137_c1_g1_i8.p1	7a02f052a1793ea733eb7e3b4eb1feed	104	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	26	-	T	04-06-2025	-	-	-	-
SMED3_DN1137_c1_g1_i8.p1	7a02f052a1793ea733eb7e3b4eb1feed	104	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	10	21	-	T	04-06-2025	-	-	-	-
SMED3_DN4834_c0_g1_i1.p1	2ed6af8fac61dc1c1c7a7390838d2a9b	141	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	2	-	T	04-06-2025	-	-	-	-
SMED3_DN4834_c0_g1_i1.p1	2ed6af8fac61dc1c1c7a7390838d2a9b	141	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	3	13	-	T	04-06-2025	-	-	-	-
SMED3_DN4834_c0_g1_i1.p1	2ed6af8fac61dc1c1c7a7390838d2a9b	141	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	21	-	T	04-06-2025	-	-	-	-
SMED3_DN4834_c0_g1_i1.p1	2ed6af8fac61dc1c1c7a7390838d2a9b	141	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	14	21	-	T	04-06-2025	-	-	-	-
SMED3_DN4834_c0_g1_i1.p1	2ed6af8fac61dc1c1c7a7390838d2a9b	141	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	21	-	T	04-06-2025	-	-	-	-
SMED3_DN4834_c0_g1_i1.p1	2ed6af8fac61dc1c1c7a7390838d2a9b	141	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	22	141	-	T	04-06-2025	-	-	-	-
SMED3_DN1331_c0_g1_i12.p1	81c09adea04ecead255c89843d7e55f8	199	SUPERFAMILY	SSF55797	PR-1-like	7	180	4.45E-48	T	04-06-2025	IPR035940	CAP superfamily	-	Reactome:R-BTA-6798695|Reactome:R-CEL-6798695|Reactome:R-DDI-204005|Reactome:R-DDI-2132295|Reactome:R-DDI-5694530|Reactome:R-DDI-6798695|Reactome:R-HSA-1989781|Reactome:R-HSA-6798695|Reactome:R-MMU-6798695
SMED3_DN1331_c0_g1_i12.p1	81c09adea04ecead255c89843d7e55f8	199	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	3	14	-	T	04-06-2025	-	-	-	-
SMED3_DN1331_c0_g1_i12.p1	81c09adea04ecead255c89843d7e55f8	199	CDD	cd05380	CAP_euk	26	166	3.88094E-39	T	04-06-2025	-	-	-	-
SMED3_DN1331_c0_g1_i12.p1	81c09adea04ecead255c89843d7e55f8	199	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	19	-	T	04-06-2025	-	-	-	-
SMED3_DN1331_c0_g1_i12.p1	81c09adea04ecead255c89843d7e55f8	199	PANTHER	PTHR10334	CYSTEINE-RICH SECRETORY PROTEIN-RELATED	27	184	2.8E-31	T	04-06-2025	IPR001283	Cysteine-rich secretory protein-related	-	Reactome:R-BTA-6798695|Reactome:R-CEL-6798695|Reactome:R-HSA-1989781|Reactome:R-HSA-6798695|Reactome:R-MMU-6798695
SMED3_DN1331_c0_g1_i12.p1	81c09adea04ecead255c89843d7e55f8	199	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	19	-	T	04-06-2025	-	-	-	-
SMED3_DN1331_c0_g1_i12.p1	81c09adea04ecead255c89843d7e55f8	199	Gene3D	G3DSA:3.40.33.10	CAP	16	199	2.2E-52	T	04-06-2025	IPR035940	CAP superfamily	-	Reactome:R-BTA-6798695|Reactome:R-CEL-6798695|Reactome:R-DDI-204005|Reactome:R-DDI-2132295|Reactome:R-DDI-5694530|Reactome:R-DDI-6798695|Reactome:R-HSA-1989781|Reactome:R-HSA-6798695|Reactome:R-MMU-6798695
SMED3_DN1331_c0_g1_i12.p1	81c09adea04ecead255c89843d7e55f8	199	ProSitePatterns	PS01010	CRISP family signature 2.	160	171	-	T	04-06-2025	IPR018244	Allergen V5/Tpx-1-related, conserved site	GO:0005576(InterPro)	Reactome:R-BTA-6798695|Reactome:R-CEL-6798695|Reactome:R-HSA-1989781|Reactome:R-HSA-6798695|Reactome:R-MMU-6798695
SMED3_DN1331_c0_g1_i12.p1	81c09adea04ecead255c89843d7e55f8	199	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	2	-	T	04-06-2025	-	-	-	-
SMED3_DN1331_c0_g1_i12.p1	81c09adea04ecead255c89843d7e55f8	199	PRINTS	PR00838	Venom allergen 5 signature	20	36	7.5E-9	T	04-06-2025	IPR002413	Venom allergen 5-like	-	Reactome:R-HSA-1989781|Reactome:R-HSA-6798695|Reactome:R-MMU-6798695
SMED3_DN1331_c0_g1_i12.p1	81c09adea04ecead255c89843d7e55f8	199	PRINTS	PR00838	Venom allergen 5 signature	105	120	7.5E-9	T	04-06-2025	IPR002413	Venom allergen 5-like	-	Reactome:R-HSA-1989781|Reactome:R-HSA-6798695|Reactome:R-MMU-6798695
SMED3_DN1331_c0_g1_i12.p1	81c09adea04ecead255c89843d7e55f8	199	PRINTS	PR00838	Venom allergen 5 signature	129	148	7.5E-9	T	04-06-2025	IPR002413	Venom allergen 5-like	-	Reactome:R-HSA-1989781|Reactome:R-HSA-6798695|Reactome:R-MMU-6798695
SMED3_DN1331_c0_g1_i12.p1	81c09adea04ecead255c89843d7e55f8	199	Pfam	PF00188	Cysteine-rich secretory protein family	30	165	1.7E-14	T	04-06-2025	IPR014044	CAP domain	-	Reactome:R-BTA-6798695|Reactome:R-CEL-6798695|Reactome:R-DDI-204005|Reactome:R-DDI-2132295|Reactome:R-DDI-5694530|Reactome:R-DDI-6798695|Reactome:R-HSA-1989781|Reactome:R-HSA-6798695|Reactome:R-MMU-6798695
